product_name,product_type,brand,brand_tier,price,price_segment,num_ingredients,num_skin_types,num_effects,complexity_score,has_key_active,skin_dry,skin_sensitive,skin_acne_prone,skin_oily,skin_combination,skin_normal,effect_hydrating,effect_barrier_repair,effect_soothing,effect_sun_protection,effect_acne_control,effect_brightening,effect_exfoliating,effect_anti-aging,effect_anti_aging,effect_general_skincare,product_cluster
Pai Skincare Light Work Rosehip Cleansing Oil 145ml,Cleanser,Pai,Premium,36.0,Mid-range,22,1,1,0.20173354735152485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
The Ordinary Squalane Cleanser 50ml,Cleanser,The Ordinary,Budget,5.8,Budget,18,1,1,0.18375601926163723,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PIXI Makeup Melting Cleansing Cloths (40 Wipes),Cleanser,PIXI,Mid-range,10.0,Budget,13,1,1,0.16128410914927768,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Gallinée Prebiotic Foaming Facial Cleanser 120ml,Cleanser,Gallinée,Mid-range,12.75,Affordable,17,1,3,0.264975922953451,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
bareMinerals Pure Plush Cleansing Foam,Cleanser,bareMinerals,Mid-range,20.0,Affordable,20,1,2,0.23560192616372388,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ESPA Optimal Skin ProCleanser 100ml,Cleanser,ESPA,Mid-range,32.0,Mid-range,27,1,1,0.22420545746388443,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NIOD Sanskrit Saponins Cleanser 90ml,Cleanser,NIOD,Premium,21.0,Affordable,17,1,2,0.22211878009630814,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
DECLÉOR Cleansing Milk 200ml,Cleanser,DECLÉOR,Premium,18.2,Affordable,28,1,3,0.31441412520064205,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Garnier Pure Active Intensive Anti-Blackhead Charcoal Gel Wash 200ml,Cleanser,Garnier,Budget,4.99,Budget,29,4,4,0.5417656500802568,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
Gallinée Prebiotic Cleansing Bar 100g,Cleanser,Gallinée,Mid-range,8.5,Budget,14,1,3,0.25149277688603533,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
Neal's Yard Remedies Rehydrating Rose Facial Wash 100ml,Cleanser,Neal's Yard Remedies,Mid-range,17.0,Affordable,17,1,1,0.1792616372391653,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L'Oréal Paris Age Perfect Cleansing Wipes for Mature Skin (25 Wipes),Cleanser,L'Oréal,Budget,4.99,Budget,24,1,3,0.29643659711075443,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
L'Oréal Paris Fine Flowers Sensitive Skin Cleansing Face Wipes x 25,Cleanser,L'Oréal,Budget,3.99,Budget,24,1,3,0.29643659711075443,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Avene Cold Cream Ultra Rich Cleansing Bar,Cleanser,Avene,Budget,5.0,Budget,23,1,2,0.24908507223113963,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Estée Lauder Nutritious Micro-Algae Cleansing Bar,Cleanser,Estée Lauder,Premium,18.0,Affordable,25,1,1,0.2152166934189406,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Erno Laszlo Phelityl Cleansing Bar (100g),Cleanser,Erno Laszlo,Premium,35.0,Mid-range,17,1,3,0.264975922953451,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
PIXI Glow Tonic 250ml,Toner,PIXI,Mid-range,18.0,Affordable,28,2,2,0.3315569823434992,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
PIXI Retinol Tonic 100ml,Toner,PIXI,Mid-range,10.0,Budget,26,2,2,0.32256821829855536,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2
La Roche-Posay Effaclar Clarifying Lotion 200ml,Toner,La Roche-Posay,Mid-range,12.5,Affordable,10,4,3,0.41351524879614765,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1
La Roche-Posay Serozinc Toner 50ml,Toner,La Roche-Posay,Mid-range,5.0,Budget,2,1,1,0.11184590690208668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4
Caudalie Supersize Grape Water (200ml),Toner,Caudalie,Mid-range,11.0,Affordable,3,1,1,0.11634028892455858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Liz Earle Instant Boost Skin Tonic 200ml Bottle,Toner,Liz Earle,Mid-range,16.0,Affordable,24,2,2,0.31357945425361156,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
PIXI Retinol Tonic 250ml,Toner,PIXI,Mid-range,18.0,Affordable,26,2,2,0.32256821829855536,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2
PIXI Rose Tonic 100ml,Toner,PIXI,Mid-range,10.0,Budget,22,1,2,0.2445906902086677,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Avène Gentle Toner 200ml,Toner,Avène,Budget,8.63,Budget,6,1,1,0.1298234349919743,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
Natio Rosewater & Chamomile Gentle Skin Toner (250ml),Toner,Natio,Budget,6.8,Budget,18,1,1,0.18375601926163723,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Clinique Clarifying Lotion 2 200ml,Toner,Clinique,Mid-range,18.0,Affordable,12,1,2,0.19964686998394862,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Clinique Clarifying Lotion 2 400ml,Toner,Clinique,Mid-range,28.0,Mid-range,13,1,2,0.20414125200642053,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
PIXI Rose Tonic 250ml,Toner,PIXI,Mid-range,18.0,Affordable,23,1,2,0.24908507223113963,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Gallinée Prebiotic Face Vinegar 200ml,Toner,Gallinée,Mid-range,19.55,Affordable,18,1,3,0.26947030497592295,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Sukin Hydrating Mist Toner (125ml),Toner,Sukin,Budget,7.95,Budget,5,1,1,0.1253290529695024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Caudalie Grape Water 75ml,Toner,Caudalie,Mid-range,6.0,Budget,3,1,1,0.11634028892455858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
La Roche-Posay Soothing Lotion 200ml,Toner,La Roche-Posay,Mid-range,12.5,Affordable,7,1,1,0.13431781701444623,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NIP+FAB Salicylic Fix Tonic XXL Extreme 2% 190ml,Toner,NIP+FAB,Budget,19.95,Affordable,17,5,4,0.5478330658105939,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
PIXI Milky Tonic 100ml,Toner,PIXI,Mid-range,10.0,Budget,30,2,3,0.38340288924558585,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
L'Oréal Paris Fine Flowers Cleansing Toner 400ml,Toner,L'Oréal,Budget,5.99,Budget,18,1,1,0.18375601926163723,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Estée Lauder Perfectly Clean Multi-Action Toning Lotion/Refiner 200ml,Toner,Estée Lauder,Premium,21.6,Affordable,33,3,2,0.4140288924558587,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
Clinique Clarifying Lotion 3 200ml,Toner,Clinique,Mid-range,18.0,Affordable,16,4,3,0.44048154093097913,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1
Clinique Clarifying Lotion 3 400ml,Toner,Clinique,Mid-range,28.0,Mid-range,16,4,3,0.44048154093097913,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1
Estée Lauder Micro Essence Skin Activating Treatment Lotion Fresh with Sakura Ferment 200ml,Toner,Estée Lauder,Premium,79.0,Premium,27,1,3,0.30991974317817017,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2
Lancôme Tonique Confort Toner 200ml,Toner,Lancôme,Premium,24.3,Affordable,22,1,1,0.20173354735152485,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lancôme Tonique Confort Toner 400ml,Toner,Lancôme,Premium,37.35,Mid-range,22,1,1,0.20173354735152485,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OSKIA Floral Water Toner 30ml,Toner,OSKIA,Premium,14.0,Affordable,10,2,2,0.2506581059390048,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
First Aid Beauty Ultra Repair Wild Oat Soothing Toner 180ml,Toner,First Aid Beauty,Mid-range,19.0,Affordable,29,1,2,0.2760513643659711,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Pai Lotus and Orange Blossom BioAffinity Toner 50ml,Toner,Pai,Premium,30.0,Mid-range,8,1,2,0.18166934189406098,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Caudalie Moisturising Toner (100ml),Toner,Caudalie,Mid-range,9.0,Budget,12,1,2,0.19964686998394862,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Garnier Organic Thyme Toner 150ml,Toner,Garnier,Budget,5.99,Budget,14,2,4,0.35434991974317814,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1
DECLÉOR Aroma Cleanse Essential Tonifying Lotion (200ml),Toner,DECLÉOR,Premium,26.0,Mid-range,20,1,1,0.19274478330658104,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NUXE Lotion Tonique Douce - Gentle Toning Lotion (200ml),Toner,NUXE,Mid-range,15.0,Affordable,15,2,2,0.27313001605136433,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
REN Clean Skincare Clarimatte Clarifying Toner,Toner,REN,Premium,18.0,Affordable,14,1,1,0.1657784911717496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Sanctuary Spa Daily Glow Radiance Tonic 150ml,Toner,Sanctuary Spa,Budget,10.0,Budget,39,1,5,0.44956661316211877,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
PIXI Milky Tonic 250ml,Toner,PIXI,Mid-range,18.0,Affordable,30,2,3,0.38340288924558585,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
GLAMGLOW Supertoner 200ml,Toner,GLAMGLOW,Premium,29.0,Mid-range,27,2,4,0.412776886035313,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1
OSKIA Floral Water Toner 150ml,Toner,OSKIA,Premium,56.0,Premium,10,2,2,0.2506581059390048,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Neal's Yard Remedies Rehydrating Rose Toner 200ml,Toner,Neal's Yard Remedies,Mid-range,16.0,Affordable,12,1,1,0.15678972712680578,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pai Skincare Rice Plant and Rosemary BioAffinity Skin Tonic 50ml,Toner,Pai,Premium,30.0,Mid-range,7,1,2,0.17717495987158907,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Sukin Mist Lavender Toner 125ml,Toner,Sukin,Budget,7.95,Budget,11,1,1,0.15229534510433385,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Elizabeth Arden Ceramide Purifying Toner (200ml),Toner,Elizabeth Arden,Premium,25.0,Affordable,23,1,2,0.24908507223113963,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Garnier Natural Rose Water Toner for Sensitive Skin 200ml,Toner,Garnier,Budget,5.99,Budget,12,4,3,0.42250401284109146,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1
Lancôme Tonique Douceur Toner 200ml,Toner,Lancôme,Premium,24.3,Affordable,19,1,1,0.18825040128410914,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lancôme Tonique Douceur Toner 400ml,Toner,Lancôme,Premium,37.35,Mid-range,19,1,1,0.18825040128410914,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Murad Hydrating Toner 180ml,Toner,Murad,Premium,25.84,Mid-range,33,1,2,0.2940288924558587,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NIP+FAB Vitamin C Fix Tonic 100ml,Toner,NIP+FAB,Budget,19.95,Affordable,23,2,3,0.3519422150882825,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Peter Thomas Roth Glycolic Acid 8% Toner,Toner,Peter Thomas Roth,Premium,34.0,Mid-range,22,1,3,0.28744783306581057,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
NIP+FAB Retinol Fix Tonic Extreme 100ml,Toner,NIP+FAB,Budget,24.95,Affordable,23,2,2,0.3090850722311396,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2
Darphin Intral Toner (200ml),Toner,Darphin,Premium,30.0,Mid-range,18,1,1,0.18375601926163723,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bobbi Brown Extra Treatment Lotion 150ml,Toner,Bobbi Brown,Premium,48.5,Mid-range,30,1,1,0.23768860353130014,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MÁDARA Balancing Toner 200ml,Toner,MÁDARA,Mid-range,17.0,Affordable,20,1,3,0.27845906902086676,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Natio Rehydrating Toner (200ml),Toner,Natio,Budget,10.0,Budget,14,1,1,0.1657784911717496,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A'kin Rose Mist Toner 150ml,Toner,A'kin,Budget,12.5,Affordable,11,1,1,0.15229534510433385,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Organic Pharmacy Herbal Toner 100ml,Toner,The Organic Pharmacy,Premium,35.0,Mid-range,22,1,2,0.2445906902086677,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3
Oh K! SOS PH Balancing Gel Toner,Toner,Oh,Budget,12.0,Affordable,10,2,2,0.2506581059390048,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Holika Holika Good Cera Super Ceramide Toner,Toner,Holika Holika,Budget,19.95,Affordable,55,5,4,0.7186195826645264,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1
The Ritual of Namasté Clarifying Facial Toner,Toner,The,Mid-range,11.9,Affordable,18,1,2,0.22661316211878008,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Holika Holika Aloe Soothing Essence 98% Toner,Toner,Holika Holika,Budget,20.95,Affordable,22,2,2,0.3045906902086677,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Mavala Clean & Comfort Caress Toning Lotion 200ml,Toner,Mavala,Budget,10.0,Budget,23,2,2,0.3090850722311396,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Mavala Pore Detox Perfecting Toning Lotion 200ml,Toner,Mavala,Budget,10.0,Budget,25,1,2,0.25807383627608343,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Weleda Refining Toner (100ml),Toner,Weleda,Budget,11.95,Affordable,9,1,1,0.14330658105939004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
MÁDARA Clarifying Toner 200ml,Toner,MÁDARA,Mid-range,17.0,Affordable,8,4,3,0.40452648475120384,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1
Avant Skincare Proactive Mandelic Acid Restoring and Anti-Pollution Toner 200ml,Toner,Avant,Premium,76.0,Premium,21,4,3,0.4629534510433387,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1
Garnier Natural Aloe Extract Toner for Normal Skin 200ml,Toner,Garnier,Budget,12.99,Affordable,8,4,3,0.40452648475120384,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1
StriVectin Tri-Phase Daily Glow Toner 147ml,Toner,StriVectin,Premium,29.0,Mid-range,45,4,5,0.6565329052969503,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1
Holika Holika Prime Youth Black Snail Repair Toner,Toner,Pai,Premium,39.95,Mid-range,29,4,3,0.498908507223114,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1
AromaWorks Purity Face Toner 100ml,Toner,AromaWorks,Budget,12.99,Affordable,10,1,2,0.19065810593900478,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
RENU Soft Touch Toner 180ml,Toner,REN,Premium,29.95,Mid-range,21,2,2,0.3000963081861958,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Holika Holika AC MILD Toner,Toner,Holika Holika,Budget,19.95,Affordable,28,2,3,0.37441412520064205,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Embryolisse Eau De Beaute Rosamelis - Flower Waters Toner 50ml,Toner,Embryolisse,Budget,5.99,Budget,14,1,3,0.25149277688603533,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Holika Holika Less On Skin Toner,Toner,Holika Holika,Budget,21.95,Affordable,9,1,1,0.14330658105939004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
By Terry Detoxilyn City Essence Toner,Toner,By,Premium,62.0,Premium,26,1,2,0.26256821829855537,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
First Aid Beauty KP Bump Eraser Body Scrub with 10% AHA 226ml,Exfoliator,First Aid Beauty,Mid-range,22.0,Affordable,30,1,4,0.3662600321027287,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
Neutrogena Refreshingly Clear Daily Exfoliator 150ml,Exfoliator,Neutrogena,Budget,4.99,Budget,16,1,2,0.21762439807383627,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Frank Body Original Coffee Scrub 200g,Exfoliator,Frank,Budget,12.95,Affordable,8,1,1,0.13881219903691813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Clinique 7 Day Scrub Cream Rinse-Off Formula 100ml,Exfoliator,Clinique,Mid-range,21.0,Affordable,24,1,1,0.2107223113964687,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Liz Earle Gentle Face Exfoliator 70ml Pump,Exfoliator,Liz Earle,Mid-range,16.5,Affordable,18,2,2,0.2866131621187801,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Sukin Super Greens Facial Scrub 125ml,Exfoliator,Sukin,Budget,9.99,Budget,22,1,2,0.2445906902086677,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Avene Gentle Exfoliating Scrub 75ml,Exfoliator,Avene,Budget,13.0,Affordable,22,4,2,0.4245906902086677,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
Frank Body Shimmer Scrub 220g,Exfoliator,Frank,Budget,13.95,Affordable,12,1,1,0.15678972712680578,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
Clinique Exfoliating Scrub 100ml,Exfoliator,Clinique,Mid-range,21.0,Affordable,14,2,3,0.31149277688603527,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1
Neutrogena Oil Balancing Daily Exfoliator 150ml,Exfoliator,Neutrogena,Budget,4.71,Budget,18,1,2,0.22661316211878008,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Frank Body Coconut Coffee Scrub 200g,Exfoliator,Frank,Budget,13.95,Affordable,12,1,1,0.15678972712680578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Neutrogena Hydro Boost Exfoliator Smoothing Gel 150ml,Exfoliator,Neutrogena,Budget,7.99,Budget,18,1,3,0.26947030497592295,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
JASON Brightening Apricot Scrubble (128ml),Exfoliator,JASON,Budget,5.99,Budget,19,2,3,0.3339646869983949,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Frank Body Original Face Scrub Pouch,Exfoliator,Frank,Budget,4.95,Budget,28,3,2,0.39155698234349917,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Origins Modern Friction™ Exfoliator 75ml,Exfoliator,Origins,Mid-range,27.0,Mid-range,43,1,3,0.3818298555377207,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
L'Oréal Paris Smooth Sugars Clearing Sugar Scrub 50ml,Exfoliator,L'Oréal,Budget,7.99,Budget,16,1,1,0.17476725521669342,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Frank Body Peppermint Scrub 200g,Exfoliator,Frank,Budget,13.95,Affordable,15,1,2,0.21313001605136433,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Elizabeth Arden Visible Difference Skin Balancing Exfoliating Cleanser (125ml),Exfoliator,Elizabeth Arden,Premium,18.0,Affordable,27,1,2,0.2670626003210273,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Sanctuary Spa Complexion Perfecting Radiance Mini Exfoliator 15ml,Exfoliator,Sanctuary Spa,Budget,2.99,Budget,30,1,2,0.280545746388443,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ELEMIS Superfood Blackcurrant Jelly Exfoliator 50ml,Exfoliator,Elemis,Premium,28.0,Mid-range,29,1,2,0.2760513643659711,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
DECLÉOR Phytopeel - Natural Exfoliating Cream (50ml),Exfoliator,DECLÉOR,Premium,23.8,Affordable,24,1,1,0.2107223113964687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Frank Body Lip Scrub 15ml,Exfoliator,Frank,Budget,8.95,Budget,12,1,1,0.15678972712680578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
NIP+FAB Glycolic Fix Exfoliating Mask 18g,Exfoliator,NIP+FAB,Budget,7.0,Budget,19,2,3,0.3339646869983949,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
NYX Professional Makeup This is Everything Lip Scrub,Exfoliator,NYX,Budget,6.0,Budget,18,1,1,0.18375601926163723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Garnier Pure Active Daily Energising Gel Scrub for Oily Skin 150ml,Exfoliator,Garnier,Budget,4.99,Budget,31,4,4,0.5507544141252007,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
DECLÉOR 1000 Grain Body Exfoliator (200ml),Exfoliator,DECLÉOR,Premium,21.0,Affordable,9,1,1,0.14330658105939004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Frank Body Cacao Coffee Scrub 200g,Exfoliator,Frank,Budget,13.95,Affordable,12,1,1,0.15678972712680578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
L'Oréal Paris Smooth Sugars Glowing Sugar Scrub 50ml,Exfoliator,L'Oréal,Budget,7.99,Budget,32,1,2,0.28953451043338685,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Mama Mio The Tummy Rub Scrub 180ml,Exfoliator,Mama Mio,Mid-range,18.0,Affordable,27,1,3,0.30991974317817017,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Lancôme Confort Hydrating Gentle Sugar Scrub 100ml,Exfoliator,Lancôme,Premium,27.45,Mid-range,20,5,3,0.5184590690208668,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1
Sukin Energising Body Scrub with Coffee and Coconut 200ml,Exfoliator,Sukin,Budget,11.95,Affordable,19,1,2,0.231107544141252,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
benefit Smooth It Off 2-in-1 Facial Cleansing Exfoliator ,Exfoliator,benefit,Mid-range,21.5,Affordable,29,1,3,0.3189085072231139,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
bareMinerals Poreless Exfoliating Essence 150ml,Exfoliator,bareMinerals,Mid-range,22.0,Affordable,21,1,1,0.19723916532905297,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Frank Body Creamy Face Scrub 125ml,Exfoliator,Frank,Budget,15.95,Affordable,24,1,2,0.25357945425361156,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Gallinée Prebiotic Face Mask and Scrub 100ml,Exfoliator,Gallinée,Mid-range,15.3,Affordable,32,4,3,0.5123916532905297,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
Dr Brandt Microdermabrasion Skin Exfoliant (60g),Exfoliator,Dr,Premium,64.0,Premium,33,2,4,0.4397431781701444,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
Filorga Scrub and Mask 55ml,Exfoliator,Filorga,Mid-range,44.0,Mid-range,89,2,4,0.6914285714285714,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,2
Sanctuary Spa Complexion Perfecting Radiance Exfoliator 100ml,Exfoliator,Sanctuary Spa,Budget,10.0,Budget,31,1,2,0.2850401284109149,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Indeed Labs Exfoliator II 75g,Exfoliator,Indeed Labs,Mid-range,24.99,Affordable,22,1,1,0.20173354735152485,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Ritual of Namasté Skin Brightening Face Exfoliator,Exfoliator,The,Mid-range,12.9,Affordable,29,1,4,0.3617656500802568,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
Natio Gentle Facial Scrub (100g),Exfoliator,Natio,Budget,10.0,Budget,18,2,3,0.32947030497592295,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
NUXE Fondant Body Scrub (200ml),Exfoliator,NUXE,Mid-range,18.5,Affordable,29,1,2,0.2760513643659711,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
DHC Facial Scrub (100g),Exfoliator,DHC,Mid-range,16.0,Affordable,13,1,1,0.16128410914927768,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L'Oréal Paris Smooth Sugar Wake-Up Coffee Face and Lip Scrub 50ml,Exfoliator,L'Oréal,Budget,9.99,Budget,14,1,1,0.1657784911717496,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Oh K! Chok Chok Shimmer Face Scrub,Exfoliator,Oh,Budget,10.0,Budget,29,2,3,0.378908507223114,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Holika Holika Pig Nose Clear Blackhead Cleansing Sugar Scrub,Exfoliator,Holika Holika,Budget,9.95,Budget,31,3,3,0.4478972712680578,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
MAC Mineralize Volcanic Ash Exfoliator,Exfoliator,MAC,Mid-range,23.0,Affordable,16,1,2,0.21762439807383627,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
L'Oréal Paris Smooth Sugars Nourishing Sugar Scrub 50ml,Exfoliator,L'Oréal,Budget,7.99,Budget,31,1,2,0.2850401284109149,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
